original_code,original_name,translated_name,HCAT3_name,HCAT3_code
452,MEZCLA AVENA-MAÍZ-VEZA,OAT-CORN-VETCHES MIXTURE,oats,3301010500
453,MEZCLA CEBADA-MAÍZ-VEZA,BARLEY-CORN-VETCHES MIXTURE,barley,3301010400
454,MEZCLA ALTRAMUZ-AVENA,LUPINE-OATS MIXTURE,sweet_lupins,3301020700
455,MEZCLA AVENA-CENTENO,OAT-RYE MIXTURE,oats,3301010500
456,MEZCLA CENTENO-MAÍZ,RYE-CORN MIXTURE,rye,3301010300
457,MEZCLA MAÍZ-SORGO,CORN-SORGHUM MIXTURE,grain_maize_corn_popcorn,3301010600
458,MARALFALFA,MARALFALFA,poaceae_grasses,3301090200
459,TEDERA,Arabian pea,legumes_harvested_green,3301090300
460,CAUPÍ,Black-eyed pea,beans,3301020100
461,MELILOTO AMARILLO ,YELLOW SWEET CLOVER,clover,3301090303
462,OJO DE BUEY,Velvet bean,legumes_from_trees,3303110000
463,CHOISUM,CHOISUM,other_brassica_oleracea_cabbage,3301210299
464,BRÓCOLI CHINO,Kai-lan,gai_lan,3301210207
465,BATATA ACUÁTICA,Water spinach,other_salads_lettuce_leaf_vegetables,3301319900
466,CEBOLLINO CHINO,CHINESE CHIVES,other_salads_lettuce_leaf_vegetables,3301319900
467,LEMONGRASS,LEMONGRASS,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
468,ESPINACA DE MALABAR,MALABAR SPINACH,other_salads_lettuce_leaf_vegetables,3301319900
469,LUFFA,LUFFA,pumpkin_squash_gourd,3301140400
470,JUDÍA DE EGIPTO,Lablab purpureus,legumes_dried_pulses_protein_crops,3301020000
471,CALABAZA AMARGA,BITTER GOURD,pumpkin_squash_gourd,3301140400
472,PEPINO CULEBRA,Armenian cucumber,cucurbits,3301140000
473,CALABAZA CHINA,Wax gourd,pumpkin_squash_gourd,3301140400
474,AROS EGIPCIOS,Arum maculatum,other_flowers_ornamental_plants,3301089900
475,RÁBANO SILVESTRE,Wild radish,radish,3301290600
477,SALSIFÍ,SALSIFY,salsify,3301084000
478,COLINABO,SWEDE,swede_rutabaga,3301210500
479,ESCORZONERA,Black salsify,salsify,3301084000
480,BARBAREA,Winter cress,cress,3301210300
481,NUEZ DE COLA,Kola nut,other_aromatic_medicinal_culinary_plants_spices_herbs,3301061299
482,ALTRAMUZ AZUL,Blue Lupin,sweet_lupins,3301020700
483,VEZA VELLOSA,Hairy vetch ,vetches,3301090305
484,GRELOS,Rapini,other_brassica_oleracea_cabbage,3301210299
485,BAYAS DE GOJI,GOJI BERRIES,berries_berry_species,3303020000
486,ALVERJA HÚNGARA,HUNGARIAN PEA,peas,3301020600
487,CALIFORNIA BLUEBELL,CALIFORNIA BLUEBELL (phacelia),phacelia,3301061400
488,BISERRULA,BISERRULA,legumes_harvested_green,3301090300
489,GRAMA COMÚN,Scutch grass,poaceae_grasses,3301090200
490,MEDICAGO,MEDICAGO,legumes_harvested_green,3301090300
491,ESPIGUILLA DE BURRO,Soft brome,poaceae_grasses,3301090200
492,AÑIL,True indigo,legumes_harvested_green,3301090300
493,ÍNDIGO CHINO,Chinese indigo,buckwheat,3301150200
496,MEZCLA RAYGRASS-TREBOL,RYEGRASS-CLOVER MIXTURE,lolium_ryegrass,3301090205
497,APIO-RÁBANO,CELERIAC,celery,3301250000
498,BROCCOLINI,BROCCOLINI,broccoli,3301210202
500,FORESTACIONES VINCULADAS AL REGLAMENTO Nº 1257/1999,AfforestationLINKED TO REGULATION Nº 1257/1999,afforestation_reforestation,3306010000
501,NOGAL PECANO,PECAN,nuts,3303030000
502,CALABAZA MOSCADA,PUMPKIN / SQUASH / GOURD,pumpkin_squash_gourd,3301140400
503,NABO SILVESTRE,WILD TURNIP,other_brassica_oleracea_cabbage,3301210299
504,ALCARAVEA,CARAWAY,caraway,3301061211
505,PORTAINJERTOS DE CALABAZA,PUMPKIN / SQUASH / GOURD,pumpkin_squash_gourd,3301140400
506,CIRUELO JAPONÉS,JAPANESE PLUM,plums,3303011300
507,ACHICORIA DE CAFÉ,ROOT CHICORY,chicory_chicories,3301310200
508,RÁBANO OLEÍFERO,OILSEED RADISH,radish,3301290600
509,COL TRONCHUDA,PORTUGUESE KALE,other_brassica_oleracea_cabbage,3301210299
510,TRISETUM FLAVESCENS,YELLOW OAT-GRASS,poaceae_grasses,3301090200
511,AGROSTIS CANINA,AGROSTIS / BENTGRASS,poaceae_grasses,3301090200
512,AGROSTIS CAPILLARIS,AGROSTIS / BENTGRASS,poaceae_grasses,3301090200
513,AGROSTIS GIGANTEA,AGROSTIS / BENTGRASS,poaceae_grasses,3301090200
514,AGROSTIS STOLONIFERA,AGROSTIS / BENTGRASS,poaceae_grasses,3301090200
515,COLA DE ZORRA,FOXTAIL,poaceae_grasses,3301090200
516,BROMO DE SITKA,SITKA BROMEGRASS,poaceae_grasses,3301090200
517,FESTUCA ALTA,TALL FESCUE,festuca_fescue,3301090202
518,FESTUCA OVINA DE HOJA FINA,SHEEP FESCUE,festuca_fescue,3301090202
519,FESTUCA OVINA,SHEEP FESCUE,festuca_fescue,3301090202
520,FESTUCA PRATENSE,MEADOW FESCUE,festuca_fescue,3301090202
521,FESTUCA ROJA,RED FESCUE,festuca_fescue,3301090202
522,FESTUCA DURA,HARD FESCUE,festuca_fescue,3301090202
523,GALEGA DE ORIENTE,EASTERN GALEGA,legumes_harvested_green,3301090300
524,RAYGRASS ITALIANO,ITALIAN RYEGRASS,lolium_ryegrass,3301090205
525,RAYGRASS WESTERNWORLD,RYEGRASS WESTERNWOLD,lolium_ryegrass,3301090205
526,RAYGRASS HÍBRIDO,HYBRID RYEGRASS,lolium_ryegrass,3301090205
527,CARRETÓN,BUR MEDIC,alfalfa_lucerne,3301090301
528,ALFALFA ITALIANA,ITALIAN ALFALFA,alfalfa_lucerne,3301090301
529,ALFALFA LITORAL,COASTAL ALFALFA,alfalfa_lucerne,3301090301
530,LUPULINA,BLACK MEDIC,alfalfa_lucerne,3301090301
531,ALFALFA ESPINOSA,SPINY MEDIC,alfalfa_lucerne,3301090301
532,ALFALFA DE BURRO,BURRO ALFALFA,alfalfa_lucerne,3301090301
533,ALFALFA RUGOSA,WRINKLED MEDIC,alfalfa_lucerne,3301090301
534,ALFALFA DE ARENA,SAND ALFALFA,alfalfa_lucerne,3301090301
535,ALFALFA ESCUDETEADA,SHIELD MEDIC,alfalfa_lucerne,3301090301
536,MEDICAGO TRUNCATULA,BARREL MEDIC,alfalfa_lucerne,3301090301
537,SERRADELLA AMARILLA,YELLOW SERRADELLA,serradella,3301084200
538,FACELIA FORRAJERA,PHACELIA,phacelia,3301061400
539,ALPISTE BULBOSO,BULBOUS CANARY-GRASS,poaceae_grasses,3301090200
540,FLEO BULBOSO,BULBOUS TIMOTHY,poaceae_grasses,3301090200
541,LLANTÉN MENOR,RIBWORT PLANTAIN,other_plants_harvested_green,3301099900
542,POA ANNUA,ANNUAL BLUEGRASS,poaceae_grasses,3301090200
543,POA DE LOS BOSQUES,WOODLAND BLUEGRASS,poaceae_grasses,3301090200
544,POA DE LOS PANTANOS,SWAMP MEADOW-GRASS,poaceae_grasses,3301090200
545,POA DE LOS PRADOS,KENTUCKY BLUEGRASS,poaceae_grasses,3301090200
546,POA COMÚN,COMMON MEADOW-GRASS,poaceae_grasses,3301090200
547,TRÉBOL DE ALEJANDRÍA,BERSEEM CLOVER,clover,3301090303
548,TRÉBOL FRESERO,STRAWBERRY CLOVER,clover,3301090303
549,TRÉBOL GLANDULAR,GLAND CLOVER,clover,3301090303
550,TRÉBOL VELLOSO,HAIRY CLOVER,clover,3301090303
551,TRÉBOL HÍBRIDO,HYBRID CLOVER,clover,3301090303
552,TRÉBOL ENCARNADO,CRIMSON CLOVER,clover,3301090303
553,TRÉBOL DE FRUTO ANGOSTO,NARROWLEAF CLOVER,clover,3301090303
554,TRÉBOL BALANSA,BALANSA CLOVER,clover,3301090303
555,TRÉBOL VIOLETA,RED CLOVER,clover,3301090303
556,TRÉBOL BLANCO,WHITE CLOVER,clover,3301090303
557,TRÉBOL PERSA,PERSIAN CLOVER,clover,3301090303
558,TRÉBOL SQUARROSO,SQUARROSE CLOVER,clover,3301090303
559,TRÉBOL SUBTERRANEO,SUBTERRANEAN CLOVER,clover,3301090303
560,TRÉBOL VESICULOSO,BLADDER CLOVER,clover,3301090303
561,CAÑUELA,WALL FESCUE,festuca_fescue,3301090202
562,ARVEJA ROJA,RED VETCH,vetches,3301090305
563,BERENJENA ETÍOPE,AUBERGINE,aubergine_eggplant,3301260000
564,HÍBRIDOS DE SOLANUM LYCOPERSICUM Y CHESMANIAE,TOMATO HYBRID,tomato,3301280000
565,HÍBRIDOS DE SOLANUM LYCOPERSICUM Y PERUVIANUM,TOMATO HYBRID,tomato,3301280000
566,HÍBRIDOS DE SOLANUM LYCOPERSICUM Y PIMPINELLIFOILUM,TOMATO HYBRID,tomato,3301280000
567,HÍBRIDOS DE SOLANUM LYCOPERSICUM Y HABROCHAITES,TOMATO HYBRID,tomato,3301280000
568,BERENJENA CIMARRONA,AUBERGINE,aubergine_eggplant,3301260000
569,HÍBRIDOS DE SOLANUM MELONGENA Y TORVUM,AUBERGINE HYBRID,aubergine_eggplant,3301260000
570,HÍBRIDOS DE SOLANUM MELONGENA Y AETHIOPICUM,AUBERGINE HYBRID,aubergine_eggplant,3301260000
571,TOMATE DE GALÁPAGOS,TOMATE DE GALÁPAGOS,tomato,3301280000
572,TOMATE CIMARRÓN,TOMATE CIMARRÓN,tomato,3301280000
573,TOMATE PELUDO,TOMATE PELUDO,tomato,3301280000
574,TOMATE SILVESTRE,TOMATE SILVESTRE,tomato,3301280000
575,TRÉBOL GLOMERADO,CLUSTER CLOVER,clover,3301090303
576,CEBADILLA,BROMEGRASS,poaceae_grasses,3301090200
577,FROMENTAL,FALSE OAT-GRASS,poaceae_grasses,3301090200
578,AVENA DESNUDA,NAKED OAT,oats,3301010500
579,AVENA NEGRA,BLACK OAT,oats,3301010500
580,MOSTAZA NEGRA,BLACK MUSTARD,mustard,3301210100
581,COL DE JERSEY,JERSEY KALE,other_brassica_oleracea_cabbage,3301210299
582,HÍBRIDOS DE CUCUMIS MELO,PUMPKIN / SQUASH / GOURD,pumpkin_squash_gourd,3301140400
583,CALABAZA DE CABELLO DE ÁNGEL,PUMPKIN / SQUASH / GOURD,pumpkin_squash_gourd,3301140400
584,RABANITO,RADISH,radish,3301290600
585,MAÍZ PALOMITERO,POPCORN MAIZE,grain_maize_corn_popcorn,3301010600
586,GROSELLERO ROJO,REDCURRANT,redcurrant,3303021100
587,BRACHYPODIUM,BRACHYPODIUM,poaceae_grasses,3301090200
588,PHACELIA,PHACELIA,phacelia,3301061400
589,REMOLACHA FORRAJERA,FODDER BEET,mangelwurzel_fodder_beet,3301290400
590,REMOLACHA AZUCARERA,SUGAR BEET,sugar_beet,3301290700
591,RABO DE GATO,TIMOTHY-GRASS,poaceae_grasses,3301090200
592,TRÉBOL ÁSPERO,ROUGH CLOVER,clover,3301090303
593,SETA DE CHOPO,POPLAR MUSHROOM,mushrooms_energy_genetically_modified_crops,3304000000
594,SHIITAKE,SHIITAKE MUSHROOM,mushrooms_energy_genetically_modified_crops,3304000000
595,SETA DE PIE AZUL,BLUEFOOT MUSHROOM,mushrooms_energy_genetically_modified_crops,3304000000
596,SETA DE CARDO,KING TRUMPET MUSHROOM,mushrooms_energy_genetically_modified_crops,3304000000
597,SETA DE OSTRA,OYSTER MUSHROOM,mushrooms_energy_genetically_modified_crops,3304000000
598,HONGO PULMÓN,LUNG OYSTER MUSHROOM,mushrooms_energy_genetically_modified_crops,3304000000
599,ALGODÓN AMERICANO,COTTON,cotton,3301060300
600,FORESTACIONES VINCULADAS AL REGLAMENTO Nº 1698/2005,Afforestation LINKED TO REGULATION Nº 1698/2005,afforestation_reforestation,3306010000
601,ALGODÓN EGIPCIO,COTTON,cotton,3301060300
602,HÍBRIDOS DE GOSSYPIUM HIRSUTUM Y BARBADENSE,COTTON,cotton,3301060300
603,KIWIÑO,HARDY KIWI,kiwi,3303010700
604,KIWI AMARILLO,GOLDEN KIWI,kiwi,3303010700
605,ACTINIDIA,ACTINIDIA,kiwi,3303010700
606,KIWI ENANO,HARDY KIWI,kiwi,3303010700
607,ACTINIDIA VALVATA,ACTINIDIA,kiwi,3303010700
608,HÍBRIDOS DE ACTINIDIA CHINENSIS Y ARGUTA,ACTINIDIA,kiwi,3303010700
609,CASTANEA,CHESTNUT,sweet_chestnuts,3303030500
610,HÍBRIDOS DE CASTANEA CRENATA Y SATIVA,CHESTNUT,sweet_chestnuts,3303030500
611,CASTAÑO JAPONES,JAPANESE CHESTNUT,sweet_chestnuts,3303030500
612,HÍBRIDOS DE FRAGARIA IINUMAE Y VESCA,WILD STRAWBERRY HYBRID,berries_berry_species,3303020000
613,HÍBRIDOS DE JUGLANS MAYOR Y REGIA,WALNUT HYBRID,walnuts,3303030600
614,ACELGA BRAVA,WILD CHARD,beetroot_beets,3301290200
615,EUCALIPTO COMÚN,EUCALYPTUS,eucalyptus,3306050000
616,EUCALIPTO BRILLANTE,EUCALYPTUS,eucalyptus,3306050000
617,TRUFA DEL DESIERTO,DESERT TRUFFLE,mushrooms_energy_genetically_modified_crops,3304000000
618,ROBLE ALBAR,OAK,oak,3306060000
619,ROBLE PUBESCENTE,OAK,oak,3306060000
620,ROBLE AMERICANO,OAK,oak,3306060000
621,ÁLAMO BLANCO,WHITE POPLAR,populus,3306070000
622,ÁLAMO TEMBLÓN,ASPEN,aspen,3306020000
623,MOSTAZA SILVESTRE,WILD MUSTARD,mustard,3301210100
624,OLMO COMÚN,ELM,other_tree_wood_forest,3306990000
625,OLMO DE MONTAÑA,ELM,other_tree_wood_forest,3306990000
626,JUDÍA ESPÁRRAGO,ASPARAGUS BEAN,legumes_harvested_green,3301090300
627,ALERCE AFRICANO,LARCH,other_tree_wood_forest,3306990000
628,ALERCE EUROPEO,LARCH,other_tree_wood_forest,3306990000
629,ALERCE DEL JAPÓN,LARCH,other_tree_wood_forest,3306990000
630,ALERCE DE DUNKLED,LARCH,other_tree_wood_forest,3306990000
631,ARCE BLANCO,MAPLE,other_tree_wood_forest,3306990000
632,ARCE REAL,MAPLE,other_tree_wood_forest,3306990000
633,ARCE COMÚN,MAPLE,other_tree_wood_forest,3306990000
634,PINO PIÑONERO,PINE,other_tree_wood_forest,3306990000
635,PINO CANARIO,PINE,other_tree_wood_forest,3306990000
636,PINO CARRASCO,PINE,other_tree_wood_forest,3306990000
637,PINO INSIGNE,PINE,other_tree_wood_forest,3306990000
638,PINO NEGRAL,PINE,other_tree_wood_forest,3306990000
639,PINO NEGRO,PINE,other_tree_wood_forest,3306990000
640,PINO MARÍTIMO,PINE,other_tree_wood_forest,3306990000
641,PINO SILVESTRE,PINE,other_tree_wood_forest,3306990000
642,MADROÑO CANARIO,CANARY ISLAND STRAWBERRY TREE,other_tree_wood_forest,3306990000
643,CEDRO DEL ATLAS,CEDAR,other_tree_wood_forest,3306990000
644,CEDRO DEL LÍBANO,CEDAR,other_tree_wood_forest,3306990000
645,CIPRÉS COMÚN,CYPRESS,other_tree_wood_forest,3306990000
646,CIPRÉS DE ARIZONA,CYPRESS,other_tree_wood_forest,3306990000
647,FRESNO DE HOJA ESTRECHA,ASH TREE,other_tree_wood_forest,3306990000
648,FRESNO COMÚN,ASH TREE,other_tree_wood_forest,3306990000
649,SERBAL BLANCO,ROWAN / SERVICE TREE,other_tree_wood_forest,3306990000
650,SERBAL DE LOS CAZADORES,ROWAN / SERVICE TREE,other_tree_wood_forest,3306990000
651,SERBAL COMÚN,ROWAN / SERVICE TREE,other_tree_wood_forest,3306990000
652,BLEDO VERDE,GREEN AMARANTH,amaranth,3301150100
653,BLEDO COMÚN,COMMON AMARANTH,amaranth,3301150100
654,MOCO DE PAVO,LOVE-LIES-BLEEDING,amaranth,3301150100
655,AMARANTO ROJO,RED AMARANTH,amaranth,3301150100
656,SABINA NEGRA,SABINA JUNIPER,other_tree_wood_forest,3306990000
657,SABINA ALBAR,SABINA JUNIPER,other_tree_wood_forest,3306990000
658,SABINA RASTRERA,SABINA JUNIPER,other_tree_wood_forest,3306990000
659,CLAVEL,CARNATION,flowers_ornamental_plants,3301080000
660,ROSA,ROSE,flowers_ornamental_plants,3301080000
661,ANTHURIUM,ANTHURIUM,flowers_ornamental_plants,3301080000
662,ASTER,ASTER,flowers_ornamental_plants,3301080000
663,CATTLEYA,CATTLEYA,flowers_ornamental_plants,3301080000
664,FREESIA,FREESIA,flowers_ornamental_plants,3301080000
665,GERBERA,GERBERA,flowers_ornamental_plants,3301080000
666,GYPSOPHILA,GYPSOPHILA,flowers_ornamental_plants,3301080000
667,IRIS,IRIS,flowers_ornamental_plants,3301080000
668,LIRIO DE PASCUA,EASTER LILY,flowers_ornamental_plants,3301080000
669,PROTEA,PROTEA,flowers_ornamental_plants,3301080000
670,SOLIDASTER,SOLIDASTER,flowers_ornamental_plants,3301080000
671,SOLIDAGO,SOLIDAGO,flowers_ornamental_plants,3301080000
672,SIEMPREVIVA AZUL,BLUE STATICE,flowers_ornamental_plants,3301080000
673,AVE DEL PARAÍSO,BIRD OF PARADISE,flowers_ornamental_plants,3301080000
674,CLAVEL CHINO,CHINESE PINK,flowers_ornamental_plants,3301080000
675,CLAVEL DEL POETA,SWEET WILLIAM,flowers_ornamental_plants,3301080000
676,ADENANTHOS,ADENANTHOS,flowers_ornamental_plants,3301080000
677,AGAPANTHUS,AGAPANTHUS,flowers_ornamental_plants,3301080000
678,ALOCASIA,ALOCASIA,flowers_ornamental_plants,3301080000
679,ALOE,ALOE,flowers_ornamental_plants,3301080000
680,ALTHERNANTERA,ALTHERNANTERA,flowers_ornamental_plants,3301080000
681,ALYOGYNE,ALYOGYNE,flowers_ornamental_plants,3301080000
682,ALYSSUM,ALYSSUM,flowers_ornamental_plants,3301080000
683,ANYZOGANTHUS,ANYZOGANTHUS,flowers_ornamental_plants,3301080000
684,AQUILEGIA,AQUILEGIA,flowers_ornamental_plants,3301080000
685,ARAUCARIA,ARAUCARIA,flowers_ornamental_plants,3301080000
686,ARCTOTIS,ARCTOTIS,flowers_ornamental_plants,3301080000
687,ARECA,ARECA,flowers_ornamental_plants,3301080000
688,ARGYRANTEMUM,ARGYRANTEMUM,flowers_ornamental_plants,3301080000
689,ARMERIA,ARMERIA,flowers_ornamental_plants,3301080000
690,ASPLENIUM,ASPLENIUM,flowers_ornamental_plants,3301080000
691,ALSTROEMERIA,ALSTROEMERIA,flowers_ornamental_plants,3301080000
692,ANTIRRHINUM,ANTIRRHINUM,flowers_ornamental_plants,3301080000
693,RHODODENDRON,RHODODENDRON,flowers_ornamental_plants,3301080000
694,BEGONIA,BEGONIA,flowers_ornamental_plants,3301080000
695,BEGONIA ELIATOR,BEGONIA ELIATOR,flowers_ornamental_plants,3301080000
696,BEGONIA SEMPERFLORENS,BEGONIA SEMPERFLORENS,flowers_ornamental_plants,3301080000
697,BELLIS,BELLIS,flowers_ornamental_plants,3301080000
698,BEAUCARNEA,BEAUCARNEA,flowers_ornamental_plants,3301080000
699,BIGNONIA,BIGNONIA,flowers_ornamental_plants,3301080000
700,SUP DE AGROSILVICULTURA QUE RECIBA O HAYA RECIBIDO AYUDAS DE LOS REGLAMENTOS 1698/2005 Y/O 1305/2013,AGROSILVICULTURE SUP THAT RECEIVES OR HAS RECEIVED AID FROM REGULATIONS 1698/2005 AND/OR 1305/2013,not_known_and_other,3399000000
701,BORONIA,BORONIA,flowers_ornamental_plants,3301080000
702,BULBINE,BULBINE,flowers_ornamental_plants,3301080000
703,CAESALPINIA,CAESALPINIA,flowers_ornamental_plants,3301080000
704,CALCEOLARIA,CALCEOLARIA,flowers_ornamental_plants,3301080000
705,CALIBRACHOA,CALIBRACHOA,flowers_ornamental_plants,3301080000
706,CALLA,CALLA,flowers_ornamental_plants,3301080000
707,CALLISTEMON,CALLISTEMON,flowers_ornamental_plants,3301080000
708,CAMELLIA,CAMELLIA,flowers_ornamental_plants,3301080000
709,CANNA,CANNA,flowers_ornamental_plants,3301080000
710,CAREX,CAREX,flowers_ornamental_plants,3301080000
711,CARISSA,CARISSA,flowers_ornamental_plants,3301080000
712,CEREZA DE NATAL,NATAL CHERRY,flowers_ornamental_plants,3301080000
713,CASSIA,CASSIA,flowers_ornamental_plants,3301080000
714,CEANOTHUS,CEANOTHUS,flowers_ornamental_plants,3301080000
715,CERATONIA,CERATONIA,flowers_ornamental_plants,3301080000
716,CESTRUM,CESTRUM,flowers_ornamental_plants,3301080000
717,CYCAS,CYCAS,flowers_ornamental_plants,3301080000
718,CINERARIA,CINERARIA,flowers_ornamental_plants,3301080000
719,CLIVIA,CLIVIA,flowers_ornamental_plants,3301080000
720,CODIAEUM,CODIAEUM,flowers_ornamental_plants,3301080000
721,CÓLEO,CÓLEO,flowers_ornamental_plants,3301080000
722,CONVOLVULUS,CONVOLVULUS,flowers_ornamental_plants,3301080000
723,COPROSMA,COPROSMA,flowers_ornamental_plants,3301080000
724,CORDYLINE,CORDYLINE,flowers_ornamental_plants,3301080000
725,CORREA,CORREA,flowers_ornamental_plants,3301080000
726,CRASSULA,CRASSULA,flowers_ornamental_plants,3301080000
727,CYPERUS,CYPERUS,flowers_ornamental_plants,3301080000
728,DAHLIA,DAHLIA,flowers_ornamental_plants,3301080000
729,DAPHNE,DAPHNE,flowers_ornamental_plants,3301080000
730,DASYLIRION,DASYLIRION,flowers_ornamental_plants,3301080000
731,DELOSPERMA,DELOSPERMA,flowers_ornamental_plants,3301080000
732,DIANELLA,DIANELLA,flowers_ornamental_plants,3301080000
733,DIMORPHOTHECA,DIMORPHOTHECA,flowers_ornamental_plants,3301080000
734,DIOSMA,DIOSMA,flowers_ornamental_plants,3301080000
735,DODONAEA,DODONAEA,flowers_ornamental_plants,3301080000
736,DRACAENA,DRACAENA,flowers_ornamental_plants,3301080000
737,BOCA DE DRAGÓN,SNAPDRAGON,flowers_ornamental_plants,3301080000
738,DURANTA,DURANTA,flowers_ornamental_plants,3301080000
739,ECHIUM,ECHIUM,flowers_ornamental_plants,3301080000
740,EPIPREMNUM,EPIPREMNUM,flowers_ornamental_plants,3301080000
741,EREMOPHILA,EREMOPHILA,flowers_ornamental_plants,3301080000
742,ERIOSTEMON,ERIOSTEMON,flowers_ornamental_plants,3301080000
743,EUONYMUS,EUONYMUS,flowers_ornamental_plants,3301080000
744,EUPHORBIA,EUPHORBIA,flowers_ornamental_plants,3301080000
745,FARFUGIUM,FARFUGIUM,flowers_ornamental_plants,3301080000
746,FICUS,FICUS,flowers_ornamental_plants,3301080000
747,FLOR DE CERA,WAX FLOWER,flowers_ornamental_plants,3301080000
748,FLOR DE PAPEL,PAPER DAISY,flowers_ornamental_plants,3301080000
749,FUCHSIA,FUCHSIA,flowers_ornamental_plants,3301080000
750,SUPERFICIES VINCULADAS A LA DIRECTIVA 92/43/CEE,SURFACES LINKED TO DIRECTIVE 92/43/EEC,not_known_and_other,3399000000
751,GALVEZIA,GALVEZIA,flowers_ornamental_plants,3301080000
752,GARDENIA,GARDENIA,flowers_ornamental_plants,3301080000
753,GAURA,GAURA,flowers_ornamental_plants,3301080000
754,GAZANIA,GAZANIA,flowers_ornamental_plants,3301080000
755,GITANILLA,IVY-LEAVED GERANIUM,flowers_ornamental_plants,3301080000
756,HALIMIUM,HALIMIUM,flowers_ornamental_plants,3301080000
757,HEBE,HEBE,flowers_ornamental_plants,3301080000
758,HEDYCHIUM,HEDYCHIUM,flowers_ornamental_plants,3301080000
759,HORTENSIA,HYDRANGEA,flowers_ornamental_plants,3301080000
760,JACOBINIA,JACOBINIA,flowers_ornamental_plants,3301080000
761,JAZMIN ESTRELLADO,JASMINE,flowers_ornamental_plants,3301080000
762,JAZMIN CHINO,JASMINE,flowers_ornamental_plants,3301080000
763,KALANCHOE,KALANCHOE,flowers_ornamental_plants,3301080000
764,KENTIA,KENTIA,flowers_ornamental_plants,3301080000
765,LANTANA,LANTANA,flowers_ornamental_plants,3301080000
766,LEPTOSPERMUM,LEPTOSPERMUM,flowers_ornamental_plants,3301080000
767,LEWISIA,LEWISIA,flowers_ornamental_plants,3301080000
768,LIMONIASTRUM,LIMONIASTRUM,flowers_ornamental_plants,3301080000
769,FALSO JAZMÍN,FALSE JASMINE,flowers_ornamental_plants,3301080000
770,LOBELIA,LOBELIA,flowers_ornamental_plants,3301080000
771,LOBULARIA,LOBULARIA,flowers_ornamental_plants,3301080000
772,MAGNOLIA,MAGNOLIA,flowers_ornamental_plants,3301080000
773,MYRSINE,MYRSINE,flowers_ornamental_plants,3301080000
774,MYRTUS,MYRTUS,flowers_ornamental_plants,3301080000
775,MUEHLENBECKIA,MUEHLENBECKIA,flowers_ornamental_plants,3301080000
776,MUSA,MUSA,flowers_ornamental_plants,3301080000
777,NEPHROLEPIS,NEPHROLEPIS,flowers_ornamental_plants,3301080000
778,FEIJOA,FEIJOA,unspecified_orchards_fruits,3303019800
779,NERIUM,NERIUM,flowers_ornamental_plants,3301080000
780,PATA DE ELEFANTE,ELEPHANT FOOT (BEAUCARNEA),flowers_ornamental_plants,3301080000
781,OPERCULINA,OPERCULINA,flowers_ornamental_plants,3301080000
782,OZOTHAMNUS,OZOTHAMNUS,flowers_ornamental_plants,3301080000
783,PACHIRA,PACHIRA,flowers_ornamental_plants,3301080000
784,PAPIRO EGIPCIO,EGYPTIAN PAPYRUS,flowers_ornamental_plants,3301080000
785,PASSIFLORA,PASSIFLORA,flowers_ornamental_plants,3301080000
786,PELARGONIUM,PELARGONIUM,flowers_ornamental_plants,3301080000
787,PEROVSKIA,PEROVSKIA,flowers_ornamental_plants,3301080000
788,PETUNIA,PETUNIA,flowers_ornamental_plants,3301080000
789,PHILODENDRON,PHILODENDRON,flowers_ornamental_plants,3301080000
790,PIERIS,PIERIS,flowers_ornamental_plants,3301080000
791,PIMELEA,PIMELEA,flowers_ornamental_plants,3301080000
792,RHAPHIOLEPIS,RHAPHIOLEPIS,flowers_ornamental_plants,3301080000
793,PLUMBAGO,PLUMBAGO,flowers_ornamental_plants,3301080000
794,PLUMERIA,PLUMERIA,flowers_ornamental_plants,3301080000
795,POLÍGALA,POLYGALA,flowers_ornamental_plants,3301080000
796,PORTULACA,PORTULACA,flowers_ornamental_plants,3301080000
797,PHORMIUM,PHORMIUM,flowers_ornamental_plants,3301080000
798,PRÍMULA,PRIMROSE,flowers_ornamental_plants,3301080000
799,SIDA FALLAX,SIDA FALLAX,flowers_ornamental_plants,3301080000
800,FORESTACIONES VINCULADAS AL REGLAMENTO Nº 1305/2013,,afforestation_reforestation,3306010000
801,QUISQUALIS,QUISQUALIS,flowers_ornamental_plants,3301080000
802,RHAPIS,RHAPIS,flowers_ornamental_plants,3301080000
803,PALMA DE VIAJERO,TRAVELLER'S PALM,flowers_ornamental_plants,3301080000
804,RUSSELIA,RUSSELIA,flowers_ornamental_plants,3301080000
805,SANSEVIERIA,SANSEVIERIA,flowers_ornamental_plants,3301080000
806,SARCOPOTERIUM,SARCOPOTERIUM,flowers_ornamental_plants,3301080000
807,SCHEFFLERA,SCHEFFLERA,flowers_ornamental_plants,3301080000
808,SPATHIPHYLLUM,SPATHIPHYLLUM,flowers_ornamental_plants,3301080000
809,STEPHANOTIS,STEPHANOTIS,flowers_ornamental_plants,3301080000
810,STIPA,STIPA,flowers_ornamental_plants,3301080000
811,SYNGONIUM,SYNGONIUM,flowers_ornamental_plants,3301080000
812,TEUCRIUM,TEUCRIUM,flowers_ornamental_plants,3301080000
813,THUJA,THUJA,flowers_ornamental_plants,3301080000
814,TRACHELOSPERMUM,TRACHELOSPERMUM,flowers_ornamental_plants,3301080000
